标识信息/账单明细ID,标识信息/订单号,身份信息/客户名称,身份信息/资源购买账号ID,身份信息/资源购买账号,身份信息/资源归属账号ID,身份信息/资源归属账号,账单信息/服务主体,账单信息/账单月份,账单信息/账单日期,账单信息/费用类型,账单信息/交易类型,账单信息/消费时间,账单信息/服务开始时间,账单信息/服务结束时间,产品信息/产品Code,产品信息/产品名称,产品信息/商品Code,产品信息/商品名称,产品信息/计费项Code,产品信息/计费项名称,资源信息/资源ID,资源信息/实例ID（出账粒度）,资源信息/资源名称,资源信息/地域Code,资源信息/地域,资源信息/可用区,时长信息/抵扣前时长,时长信息/抵扣时长,时长信息/时长,时长信息/时长单位,时长信息/时长详情,用量信息/抵扣前用量,用量信息/抵扣用量,用量信息/用量,用量信息/用量单位,用量信息/用量详情,定价信息/官网目录价,定价信息/价格单位,定价信息/目录价用量阶梯,定价信息/用量阶梯累计规则,定价信息/目录价转换信息,定价信息/目录价因子,定价信息/定价币种,费用信息/目录总价,费用信息/计费公式,费用信息/计费辅助信息,费用信息/计费过程,费用信息/计费规则说明,订阅抵扣信息/订阅抵扣目录总价,订阅抵扣信息/订阅抵扣后金额,订阅抵扣信息/订阅抵扣金额,订阅抵扣信息/订阅抵扣详情,优惠信息/优惠金额,优惠信息/优惠后金额,优惠信息/优惠详情,优惠券抵扣信息/优惠券抵扣金额,优惠券抵扣信息/优惠券抵扣详情,应付信息/应付金额（含税）
202604_0700v1_019_09beea6595c4bb28daceb0f7537843ae_01_00000004165054081976,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,4230687;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.031,0,0.031,千tokens,"{""用量"":""0.031"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""31"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""31"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000217,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000217,,0,,0.0000217
202604_0700v1_019_4a825b0f06e38d9963a91c25743e7cb8_01_00000004165057679282,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.174,0,0.174,千tokens,"{""用量"":""0.174"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""174"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""174"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0001392,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0001392,,0,,0.0001392
202604_0700v1_019_4c7835d4e5d1a9c6d2a5938c2cf945c0_01_00000004165054214942,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.089,0,0.089,千tokens,"{""用量"":""0.089"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""89"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""89"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000178,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000178,,0,,0.000178
202604_0700v1_019_55dca7d7efbae7835aae440682a77625_01_00000004165054227680,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.032,0,0.032,千tokens,"{""用量"":""0.032"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""32"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""32"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000224,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000224,,0,,0.0000224
202604_0700v1_019_5a84b045bfecb0bcc6855937709fd698_01_00000004165054405655,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,19.695,0,19.695,千tokens,"{""用量"":""19.695"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""19695"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""19695"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.015756,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.015756,,0,,0.015756
202604_0700v1_019_9e0f46c2e2acfbbb30870542e069ed2e_01_00000004165057725208,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:03:00,2026-04-12 14:03:00,2026-04-12 14:04:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.21,0,0.21,千tokens,"{""用量"":""0.21"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""210"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""210"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.00042,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.00042,,0,,0.00042
202604_0700v1_019_9a5be69e4ba41d531ba7ff6ac50723ef_01_00000004165060782342,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:04:00,2026-04-12 14:04:00,2026-04-12 14:05:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,11.66,0,11.66,千tokens,"{""用量"":""11.66"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""11660"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""11660"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.009328,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.009328,,0,,0.009328
202604_0700v1_019_ae313cf78243a4b6d9c8006d035964c6_01_00000004165060758394,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 14:04:00,2026-04-12 14:04:00,2026-04-12 14:05:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.144,0,0.144,千tokens,"{""用量"":""0.144"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""144"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""144"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000288,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000288,,0,,0.000288
202604_0700v1_019_579231b032283af8e123234a4a74e14e_01_00000004165320941213,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 16:13:00,2026-04-12 16:13:00,2026-04-12 16:14:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.015,0,0.015,千tokens,"{""用量"":""0.015"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""15"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""15"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000105,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000105,,0,,0.0000105
202604_0700v1_019_1b14f5271e22ed3a75a709a2eb2f0eb0_01_00000004165322202022,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 16:14:00,2026-04-12 16:14:00,2026-04-12 16:15:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.174,0,0.174,千tokens,"{""用量"":""0.174"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""174"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""174"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0001392,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0001392,,0,,0.0001392
202604_0700v1_019_2dfd3479b6717fd9626e0d6d8537d893_01_00000004165321032685,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 16:14:00,2026-04-12 16:14:00,2026-04-12 16:15:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,34.001,0,34.001,千tokens,"{""用量"":""34.001"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""34001"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""34001"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0272008,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0272008,,0,,0.0272008
202604_0700v1_019_621de63db98eba64daeca357c13a1eeb_01_00000004165320975458,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260412,云资源按量费用,后付费,2026-04-12 16:14:00,2026-04-12 16:14:00,2026-04-12 16:15:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.075,0,0.075,千tokens,"{""用量"":""0.075"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""75"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""75"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000525,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000525,,0,,0.0000525
